,댓글,출처
258,아이폰에 도청장치있나봐,./data\JTBCNEWS_인스타_댓글_1116.csv
259,흙 가지고 놀때가 좋았지 요즘 클라스가 오지고 지리고 1억 ㅋㅋㅋ ㅋㅋㅋ,./data\JTBCNEWS_인스타_댓글_1116.csv
261,아니 진짜 왜 돈을 기부하는건지 이해못하겠음미성년자는 돈 못내게 해야하는거 아닌가요이런사건이 한두번 아닌거 같아요,./data\JTBCNEWS_인스타_댓글_1116.csv
262,흠 진짜 심각한 문제인데 변하는게없네,./data\JTBCNEWS_인스타_댓글_1116.csv
263,인터넷방송 사이트를 없애야함,./data\JTBCNEWS_인스타_댓글_1116.csv
265,근데 행위무능력자 아닌가 초등생이 이렇게 한거면 부모가 취소할 수 있지 ㄴ않나,./data\JTBCNEWS_인스타_댓글_1116.csv
267,야 이게 그 우리 과 동기가 보낸 어플인 듯 ㅋㅋ 이름 똑같노,./data\JTBCNEWS_인스타_댓글_1116.csv
268,진짜애새기 어떡하냐 나중에 애가 저러면 어떡해,./data\JTBCNEWS_인스타_댓글_1116.csv
269,미쳤나봄1억은 에반데 애가 많이 모자른가봐,./data\JTBCNEWS_인스타_댓글_1116.csv
270,"ㅋㅋㅋ 어이가 없네 내가 소액결제를 해도 10만원 이상 못하는데 1억을 결제 통신사 은행 도대체 어케하면 1억이 결제가 가능할까 글고 부모는 1억이 결제가 될때까지 몰랐다는건 문제가 있는거지 1억이 쉽게 번돈도 아닐테고 이해가 안가는 부분이 너무 많음
엄마휴대전화로 결제를 했다 그럼 휴대전화요금이 많이 나왔을텐데 몰랐다 그럼 엄마가 둔한거 아닐까 애한테 신경도 안쓰는 부모였나 생각하면 할수록 넘 답답해보인다",./data\JTBCNEWS_인스타_댓글_1116.csv
271,bj한테 돈주는게 신기할뿐,./data\JTBCNEWS_인스타_댓글_1116.csv
272,니가 말한거다,./data\JTBCNEWS_인스타_댓글_1116.csv
274,이건 애가 어려서 문제가 아님 그냥 애 자체가 무식한거임,./data\JTBCNEWS_인스타_댓글_1116.csv
276,ㄹㅇ 답이 없네,./data\JTBCNEWS_인스타_댓글_1116.csv
277,하쿠나측에서는 환불 할 수 있게 최선을다했는데 구글측에서 결제건 환불을안해줬던거라건데 구글얘기는 쏙빠지고 하쿠나만 몰매맞네 ㅋㅋ,./data\JTBCNEWS_인스타_댓글_1116.csv
278,내가말한거다 ㅡㅡ,./data\JTBCNEWS_인스타_댓글_1116.csv
279,세상에 진짜 말 안나옴wow,./data\JTBCNEWS_인스타_댓글_1116.csv
280,본인들이 애 교육 잘못시킨탓을 누굴탓함,./data\JTBCNEWS_인스타_댓글_1116.csv
281,근데 1억 5천을 1주일안에 결재했는데 은행에서 아무말이 없다고 전화나 문자가 분명갔을텐데,./data\JTBCNEWS_인스타_댓글_1116.csv
282,완즈이 한혜조 초등학생,./data\JTBCNEWS_인스타_댓글_1116.csv
283,와 억장,./data\JTBCNEWS_인스타_댓글_1116.csv
284,미성년자가 했다고 해도 엄마 폰으로 접속하고 결제해서 시스템상 성인으로 인식이 되었을텐데 문제가 되야 하나 도덕적 차원인거지결제를 이미 한 돈을 bj가 굳이 돌려줄 필요는 없다고 생각하는데,./data\JTBCNEWS_인스타_댓글_1116.csv
285,방송하는사람이 뭘 잘못한거임ㅋㅋ 공개를 왜해 그냥 애새기가 철없이 한 행동이지,./data\JTBCNEWS_인스타_댓글_1116.csv
286,너무 속상해,./data\JTBCNEWS_인스타_댓글_1116.csv
287,허이고이게 나라야,./data\JTBCNEWS_인스타_댓글_1116.csv
289,중국인줄알았는데 대한민국,./data\JTBCNEWS_인스타_댓글_1116.csv
292,꿀밤이 시급하네,./data\JTBCNEWS_인스타_댓글_1116.csv
293,부모억장 와르르맨션,./data\JTBCNEWS_인스타_댓글_1116.csv
294,yeah 오늘도 잼민이가 한건 했구나 정말 미래가 밝다,./data\JTBCNEWS_인스타_댓글_1116.csv
295,이러니 미국미국하지,./data\JTBCNEWS_인스타_댓글_1116.csv
296,문화수준을 못 맞추겠음 맞는 곳에 가서 살지 왜저러고 있는건지,./data\JTBCNEWS_인스타_댓글_1116.csv
297,도대체 어떻게 교육을 받고 자랐길래 저렇게 안아무인일 수 있는지 100는 아니겠지만 왜 저런 사람들은 왜 또 노약자석에 주로 앉아서 행패인지 그냥 단세포라 이동은해야겠고 술은 동시에 먹고 싶고 술 먹은 김에 담배는 피우고 싶어서 저런건가어디서 기분나쁜일이 있었는지는 모르지만 자기 개인 감정을 공공장소에 있는 불특정 다수에게 피해를 주는 방식은 어떤 사고에서 나오는지알콜 캔 까지 소지하고 지하철탄건 다분 의도성이 보인다ㅜㅜ,./data\JTBCNEWS_인스타_댓글_1116.csv
298,저런분은 현장처벌가능했으면,./data\JTBCNEWS_인스타_댓글_1116.csv
299,도주는 참나 경찰 맞이할 깡다구도 없냐,./data\JTBCNEWS_인스타_댓글_1116.csv
300,저걸 인간이라 볼수 없지,./data\JTBCNEWS_인스타_댓글_1116.csv
301,제발 술취해서 행패부리고 사고 치면 가중 처벌좀 하자 취해도 엄청 맞거나 큰벌을 받으면 그거 버릇 다 고쳐진다,./data\JTBCNEWS_인스타_댓글_1116.csv
302,저런 는 꼭 잡아 주세요,./data\JTBCNEWS_인스타_댓글_1116.csv
303,어떤환경에서 자라왔을지알것같네요,./data\JTBCNEWS_인스타_댓글_1116.csv
304,자식에게 안 부끄러울까요,./data\JTBCNEWS_인스타_댓글_1116.csv
305,욕먹어도싸네 인간이길 포기한건가,./data\JTBCNEWS_인스타_댓글_1116.csv
307,그래서 잡았어 못잡았어 감방에 온돌 뜨시게 넣어 드려야지,./data\JTBCNEWS_인스타_댓글_1116.csv
308,하는 짓거리를 보아서니 눈에 뵈는게 전혀 없는데 막 살려고 작정을 한게야 아니면 원래 태생이 안하무인과야,./data\JTBCNEWS_인스타_댓글_1116.csv
309,ㅋㅋㅋㅋㅋㄱ1호선 역대급 빌런,./data\JTBCNEWS_인스타_댓글_1116.csv
312,오늘도 1호선은 평화롭습니다,./data\JTBCNEWS_인스타_댓글_1116.csv
313,어메이징1호선,./data\JTBCNEWS_인스타_댓글_1116.csv
314,어메이징1호선,./data\JTBCNEWS_인스타_댓글_1116.csv
315,에휴 ㅋㅋ,./data\JTBCNEWS_인스타_댓글_1116.csv
316,ㅁㅊ 주안역에서 도주 ㄷ ㄷ,./data\JTBCNEWS_인스타_댓글_1116.csv
318,과연 1호선,./data\JTBCNEWS_인스타_댓글_1116.csv
319,노답1호선 곧또타게되는데 두렵노,./data\JTBCNEWS_인스타_댓글_1116.csv
320,멋진 인천 ㅋ,./data\JTBCNEWS_인스타_댓글_1116.csv
321,1호선이 이래 자기야 ㅜㅜㅜㅜ,./data\JTBCNEWS_인스타_댓글_1116.csv
322,인천 1호선이래,./data\JTBCNEWS_인스타_댓글_1116.csv
323,ㄷ이래서 내가 신도림 갈때도 1호선을 절대 안타지,./data\JTBCNEWS_인스타_댓글_1116.csv
324,머리가 없나봐,./data\JTBCNEWS_인스타_댓글_1116.csv
325,꼭 잡아서 혼구녕 내줬으면 좋겠습니다,./data\JTBCNEWS_인스타_댓글_1116.csv
326,뇌를 분해시켜 분석좀하는척하다 그냥 뒀으면,./data\JTBCNEWS_인스타_댓글_1116.csv
327,저런 사람들이 꼭 요즘 애들 싸가지 없다고 한다니까,./data\JTBCNEWS_인스타_댓글_1116.csv
329,어휴 빨리 코로나가 없어져야지 아마도 뇌에 코로나가 잔뜩끼어서 사회생활 불가능인듯,./data\JTBCNEWS_인스타_댓글_1116.csv
330,돈도 안내고 타는 노인내들이 개념까지 말아먹으셨네,./data\JTBCNEWS_인스타_댓글_1116.csv
331,존나 맞자야 정신차리지 저런것들은 개같이 때리는 법을 만들어야해,./data\JTBCNEWS_인스타_댓글_1116.csv
332,이런개같은 넘이있나,./data\JTBCNEWS_인스타_댓글_1116.csv
333,와ㅈㅓ런 쓰레기,./data\JTBCNEWS_인스타_댓글_1116.csv
334,아오 콱 그냥,./data\JTBCNEWS_인스타_댓글_1116.csv
335,얼굴 모자이크하지마시지,./data\JTBCNEWS_인스타_댓글_1116.csv
336,역시 1호선 닉값하내,./data\JTBCNEWS_인스타_댓글_1116.csv
337,왜 살고 있니,./data\JTBCNEWS_인스타_댓글_1116.csv
339,삶이 많이 버거우셨나 보네,./data\JTBCNEWS_인스타_댓글_1116.csv
340,헐 ㅜㅜ대박,./data\JTBCNEWS_인스타_댓글_1116.csv
342,얼굴 모자이크 없애고 내보내줘요,./data\JTBCNEWS_인스타_댓글_1116.csv
343,나이도 곱게 먹어야지 저러면 노망났다함,./data\JTBCNEWS_인스타_댓글_1116.csv
344,얼굴이나 공개해버렸음 좋겠네요,./data\JTBCNEWS_인스타_댓글_1116.csv
349,아같은 한국말 뱉을줄아는것만으로도 챙피하다,./data\JTBCNEWS_인스타_댓글_1116.csv
350,갈때없고 이제슬슬 추워지고하니 일부러 저러나구속되려고,./data\JTBCNEWS_인스타_댓글_1116.csv
351,도망을왜가 인생 구질구질하게 사네,./data\JTBCNEWS_인스타_댓글_1116.csv
352,왜저러지 진짜 요지경세상이다,./data\JTBCNEWS_인스타_댓글_1116.csv
353,1호선 역시,./data\JTBCNEWS_인스타_댓글_1116.csv
354,도대체 저자의 뒷백이 무엇일까 뭘 믿고 저 지랄일까 뭔가 믿는 구석이 단단 있는걸,./data\JTBCNEWS_인스타_댓글_1116.csv
355,저러고 살려면 돈이라도 많아야 될텐데,./data\JTBCNEWS_인스타_댓글_1116.csv
356,역시 1호선,./data\JTBCNEWS_인스타_댓글_1116.csv
357,이해안감 왜저짐승은 벌금에그리처벌이약한건지 모두든요즘 그러지들맙시다 당신가족과 아직도고생하는의료진을생각하신다면 하지말라는짓은하지마쇼 내가누나뻘이니반말해도,./data\JTBCNEWS_인스타_댓글_1116.csv
358,저런 사람들 처벌좀 강하게 합시다 연행중 도주라한숨만 나오네요,./data\JTBCNEWS_인스타_댓글_1116.csv
359,1호선엔 확실이 많아 그치,./data\JTBCNEWS_인스타_댓글_1116.csv
360,끝까지 추적해서 벌 주세요 다른거몰라도 담배라니 화재라도 나면 끔찍한 사고가 날텐데 술때문이란 면제부는 절대 안됩니다,./data\JTBCNEWS_인스타_댓글_1116.csv
361,익스트림 인천,./data\JTBCNEWS_인스타_댓글_1116.csv
362,저런 잉여자원분들은 어떻게살까 궁금하네,./data\JTBCNEWS_인스타_댓글_1116.csv
363,역시 일호선은 과학이야,./data\JTBCNEWS_인스타_댓글_1116.csv
364,어메이징 1호선,./data\JTBCNEWS_인스타_댓글_1116.csv
365,이런놈은 잡아야지,./data\JTBCNEWS_인스타_댓글_1116.csv
366,얼굴공개가 답이지,./data\JTBCNEWS_인스타_댓글_1116.csv
367,나이 쳐먹고 뭐하는짓이얏저승사자님 언능데려가시오,./data\JTBCNEWS_인스타_댓글_1116.csv
368,자식들도 훤 보이네,./data\JTBCNEWS_인스타_댓글_1116.csv
369,인두로 주둥이를,./data\JTBCNEWS_인스타_댓글_1116.csv
371,술깨면 부끄러워 어쩔러구지랄이신지,./data\JTBCNEWS_인스타_댓글_1116.csv
372,감방에서 무상급식 해드려야지요,./data\JTBCNEWS_인스타_댓글_1116.csv
373,이순재 말투로 몬난놈,./data\JTBCNEWS_인스타_댓글_1116.csv
377,저런 쓰레기는 만천하에 얼굴공개해야하는데에레이 퉤,./data\JTBCNEWS_인스타_댓글_1116.csv
378,기성세대들 반성하시오 지하철 꼴깝떠는 사람 대부분 5060노년층이다 세상 오래살아봐서 이 시대 왕인양 xx떤다,./data\JTBCNEWS_인스타_댓글_1116.csv
380,지구 밖으로 던져버리고 싶네 18,./data\JTBCNEWS_인스타_댓글_1116.csv
381,인간말종이 넘쳐나는 새상,./data\JTBCNEWS_인스타_댓글_1116.csv
382,좋은 기사가 계속해서 나와 더 많이 바이럴되고 공론화되었으면 좋겠습니다 저번 시각장애인 안내견에 이어 좋은 기사 감사드립니다 계속해서 사람들의 인식이 변화할 수 있게 안내견들의 일상과 노고를 다뤄주세요,./data\JTBCNEWS_인스타_댓글_1116.csv
383,아니 몸을 밖에 따로 두고 분리해서 살수 있냐 진짜 인식개선이 너무 필요해보인다 우린 몰랐으니깐 앞으로 알아가야하고 서로 배려해야된다,./data\JTBCNEWS_인스타_댓글_1116.csv
384,거부하는 니들보다는 안내견이 더 깨끗할껄ㅋㅋ골때리는 대한민국이다,./data\JTBCNEWS_인스타_댓글_1116.csv
385,언론에 더 많이 더 자주 노출되면 좋겠네요,./data\JTBCNEWS_인스타_댓글_1116.csv
386,사람도와주겠다고 훈련받고있는 모습이 넘나 기특하네요,./data\JTBCNEWS_인스타_댓글_1116.csv
387,벌금 몇방 먹고나면 다 해결됩니다신고 몇번 때려봐요,./data\JTBCNEWS_인스타_댓글_1116.csv
388,벌금 많이 받고 그걸로 홍보교육을 한다면 언젠가는 이런 꽉막 사람들도 바뀔까요,./data\JTBCNEWS_인스타_댓글_1116.csv
389,청각도우미견은 처음이네요 꼭 서로 배려하는 사회사 되길 홍보가 더욱더 잘되길,./data\JTBCNEWS_인스타_댓글_1116.csv
390,도우미견 미안하고 고맙다,./data\JTBCNEWS_인스타_댓글_1116.csv
391,제발 사람답게 살자 후 인식들 좀 개선해라,./data\JTBCNEWS_인스타_댓글_1116.csv
393,이런거 캠페인으로 널리널리 알려지면 좋겠습니다,./data\JTBCNEWS_인스타_댓글_1116.csv
394,마음이 아픈 이유는 장애를 가져서가 아니라 우리사회가 차별하는 것이 너무 마음이 아픕니다 언제면 너그럽고 따듯한 마음으로 다 품어 줄 수 있을지볼 때마다 마음만 먹먹 합니다,./data\JTBCNEWS_인스타_댓글_1116.csv
395,저렇게 써먹고 늙으면 다른가정으로 가게되고 임상실험이다 뭐다말못하는 동물들참 가엽다 인간이뭔대 ㅠㅠ 너희들은 항상 희생하고 배려만해주는거야 ㅠㅠ,./data\JTBCNEWS_인스타_댓글_1116.csv
396,우리나라는 장애인에 대한 인식이 엄청 부족하다,./data\JTBCNEWS_인스타_댓글_1116.csv
397,나도 사람이지만 사람이 벼슬이다 진짜 뭘 위해 사는 건지 모를 세상이다,./data\JTBCNEWS_인스타_댓글_1116.csv
398,도우미견들이 너희들보다 매너좋을걸 생각도 안해보고 그냥 절대 막무가내로 배척부터하네,./data\JTBCNEWS_인스타_댓글_1116.csv
399,강아지는 사랑입니다,./data\JTBCNEWS_인스타_댓글_1116.csv
400,구르미 ㅠ 진짜 착하고 똑순이지 ㅠ,./data\JTBCNEWS_인스타_댓글_1116.csv
401,내 광대ㅎㅎ,./data\JTBCNEWS_인스타_댓글_1116.csv
405,애기 너무 착ㅎrㅣ,./data\JTBCNEWS_인스타_댓글_1116.csv
406,우리나라 갈길이멀다 진짜 멋있다 도우미견,./data\JTBCNEWS_인스타_댓글_1116.csv
407,흐어ㅠㅠㅠ 안짖어ㅠㅠㅠ,./data\JTBCNEWS_인스타_댓글_1116.csv
408,진짜사랑스러워 죽어여 진짜로,./data\JTBCNEWS_인스타_댓글_1116.csv
409,꼭 강아지 본능까지 억제 하면서 훈련견으로 키우는게 아니라 다른 방법들이나 이런게 많이나왔음 좋겠다 ㅜㅜ 나는 직업도 반려동물 쪽이긴 하지만 식당도 마냥 미워할수 가 없는게 털 알러지 심하게 있는 사람은 강아지를 안만지고 같은공간에만 있는데도 기침하고 콧물 나오던데 그런사람이 손님으로 와서 먹고 있다 식당에 컴플레인 걸수도 있으니까 ㅜ 훈련견 출입을 법으로 정해두긴했지만서두 여러모로 아쉽넹 ㅜ,./data\JTBCNEWS_인스타_댓글_1116.csv
410,무조건 신고 벌금이 답,./data\JTBCNEWS_인스타_댓글_1116.csv
411,넘모 기특하고 이뽀,./data\JTBCNEWS_인스타_댓글_1116.csv
412,ㅇ너무 슬퍼ㅛㅓ눈물나,./data\JTBCNEWS_인스타_댓글_1116.csv
413,고마운만큼 구름이같은 반려동물들에게 미안한 마음도 크네요 많은 분들이 안내견에 대해 어서 이해 할 수 있길게시물 좋아요,./data\JTBCNEWS_인스타_댓글_1116.csv
414,구름이와 친구분 건강 오래 잘 지내시길 바래요 그리고 못 배우신 분들을에게 국가에서 교육을 제공하는 방법을 생각해보면 안될까요 영리하고 훈련된 강아지와 그 친구분들에게 불편함을 더해주지는 말아야지요 도우미견환영,./data\JTBCNEWS_인스타_댓글_1116.csv
415,국가차원에서 계속해서알려주세요 모르는 사람들이 더 많은거같아 씁쓸하네요,./data\JTBCNEWS_인스타_댓글_1116.csv
416,학뜌 이고봐 맘이 찡긋찡긋해,./data\JTBCNEWS_인스타_댓글_1116.csv
417,이런 이야기가 많이 기사화 됐으면 좋겠어요 진짜 천사 댕댕이들ㅜㅜㅡ,./data\JTBCNEWS_인스타_댓글_1116.csv
418,ㅋㅋㅋㅋ아 골때리누,./data\JTBCNEWS_인스타_댓글_1116.csv
419,"역시 쓰레기 대한민국 대단하다
지들은 얼마나 깨끗하다고 ㅋㅋㅋㅋㅋ지를들인지
지난번 안내견때도 그렇고 식당들 무슨 위생 겁나 잘 관리하나봐 ㅋㅋㅋㅋㅋㅋ",./data\JTBCNEWS_인스타_댓글_1116.csv
420,처음이면 지금부터 하면 되겠네 처음이거든요 그만하고,./data\JTBCNEWS_인스타_댓글_1116.csv
422,처벌을 엄하게 부탁드립니다,./data\JTBCNEWS_인스타_댓글_1116.csv
424,제발 우리나라 인식좀 바꿔주세요 좋은 기사 감사합니다,./data\JTBCNEWS_인스타_댓글_1116.csv
425,근데 너무 이쁘구 기특하네요ㅡ구름이,./data\JTBCNEWS_인스타_댓글_1116.csv
426,좋은 뉴스 감사합니다,./data\JTBCNEWS_인스타_댓글_1116.csv
427,너무 영리하고고맙네요ㅠ,./data\JTBCNEWS_인스타_댓글_1116.csv
429,벌금 1000만원씩 물려라,./data\JTBCNEWS_인스타_댓글_1116.csv
430,빠른 인식 전환이 필요하네요,./data\JTBCNEWS_인스타_댓글_1116.csv
431,시각만 안내견이 있는줄알았는데요청각안내견이 있는지 처음알았네요많은 시민들에게 알려지면 좋겠네요,./data\JTBCNEWS_인스타_댓글_1116.csv
432,구름아 미안해,./data\JTBCNEWS_인스타_댓글_1116.csv
433,한참 더 발전해야하는 대한민국,./data\JTBCNEWS_인스타_댓글_1116.csv
434,강아지 ㅠ 천사다,./data\JTBCNEWS_인스타_댓글_1116.csv
