,댓글,출처
92028,왜놈들은 진짜 잔인하네똥줄같이 타고 돌멩이 던지면서 정을 나누는 찬란한 우덜전통을 다 파괴하다니,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92029,대깨박은사실 전통이었던것,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92030,대깨문은 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92031,오재미 던지기,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92032,이게 바로 진정한 역사공부다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92033,어릴 때 동앗줄로 똥꼬 닦던 기억이 나네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92034,우리나라에 화장지가 처음 들어온건 월남갔던 김일병이 돌아오는길에 따블빽에 꼬불쳐 들어온거임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92035,지구상에 백인이 없었으면 영화 아바타 나비족처럼 지금도 말타고 중세 시대처럼 살았다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92036,얼마나 그리우면 하는짓거리가 그 시절로 돌아가려하겠노ㅋㅋㅋㅋ 척화비도 하나 박아놔라 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92037,1번은 조선시대가 아니라 1970년대에도 시골에선 저랬다던데,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92038,ㅈㄹ 밧줄로 닦으면 똥꼬 다 찢어지지 병신아,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92039,조선이란 나라는 알면알수록 개병신같은 나라일본이 36년 강점하면서나라 존나 발전시켜놓은거같다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92041,미개한 조선 정말 현대시대에 태어나 문명인으로 살아가는게 얼마나 다행인지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92043,저게 말로만 듣던 똥줄탄다 그거냐ㄷㄷ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92044,돌던지기 놀이 하는 새끼들은 제정신인가 ㅋㅋㅋㅋ 미친새끼들,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92045,아내가조선시대 태어났으면종년들 다 따먹었을텐데,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92046,좆같은 치부 들어내는 걸 좋아하는 거 자체가 조센즨 종특인듯디 글이나 소녀상이나,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92047,피는 못속이고 돌고돈다고지금 석전하고 있잖아석이 아닌것 뿐이지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92048,석전 이야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92049,석전 ㄱㅆㅅㅌㅊ인데 사라진거 아쉽다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92050,나쁜왜놈들 선조들의 유구한 전통을 짖밟아버리다니,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92051,어느시점부터 저렇게 원시국가로 회귀했던거임고조선부터 개병신 그자체 였음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92052,고려 때부터 좀 그랬는데 이씨조선 때 제대로 병신됨중뽕 국가라 맨날 한족 후장 빨기 밖에 안해서 발전을 안함고려 정도만 됐어도 일본처럼 서양 문물 받아들였을껄이씨조선이 지들이 소중화라고 명나라 말고 다른 나라 다 무시했지우리나라는 현대시대 제외하면 고대로 올라갈 수록 더 쎔,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92053,헐글쿠나전라도 당했내,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92054,새끼줄로 보지도 닦였겠네 보지닦은데다가 부랄도 닦고,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92055,ㅋㅋㅋ 왜놈들은 무슨 화장지썼냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92057,지금이라도 1년에 하루 석전 허가해서 틀니랑 대깨문들 서로 죽여서 없애야함,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92058,저때 여자들 보징어넴새 미쳤을듯,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92059,httpsmblognavercomalsn7640207347591근대 유럽 영국 프랑스도 마찬가지던데,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92060,쟤들은 스스로 개선했고 조쉔징은 갓본님이 개선해줬는데도 고마운줄 모르고 지들이 잘나서 개선한줄 앎,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92061,쨉이 세계 최고 민족이네유럽이 19세기 중후반까지 똥천지였다는데,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92062,잽들은 유럽보다 더 낙후됬었는데똥문화가 조선만의 문제인것처럼구라를 치면 되겠냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92063,1번은 ㅅㅌㅊ 인듯 이쁜여자 후장 보지 닦은 새기줄은 ㄹㅇ ㅅㅌㅊ 딸감 아니냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92064,존나 드럽네 씨발,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92065,이런 나쁜 일본놈들,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92066,휴지 나오기전에 서양사람들은 뭘로 닦음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92067,미개한걸로는 아프리카랑 동급이었네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92068,아프리카도 똥은 저렇게 안닦겠다 으,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92069,요즘 정권 실세 운동권 출신들 다 석전좀 해보고 화염병 쥐불놀이 하던 사람들인거 모르냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92070,와 존나 미개하노원시인 아니 동물인데,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92071,물론 석전 같은 풍습이 미개한건 맞는데일본은 메이지유신 이후인 1930년까지도 시골에서영유아 살해 풍습미비키이 끊기지 않고 존속했는데심지어 독일은 비스마르크가 독일을 통일한 이후로도 한동안 귀족 자제들이서로 자존심 싸움 때문에 권총결투까지 일으키며 사회 문제까지 생겼는데그리스 키오스 섬은 부활절마다 서로 상대 성당에 폭죽을 쏘며싸우는 풍습이 있고 지금도 이 행사는 사라지지 않았으며이 행사 때문에 매년마다 사망자가 생기는데위생문제는 동시대 유럽에서도 골치거리였고동유럽은 20세기 초반까지도 위생문제가 해결되지 않는등이게 조선만의 문제가 아니라는건 금방 알 수 있고세계 어느 나라라도 다 부끄러운 과거 미개한 풍습이 존재하기 마련인데저걸 가지고 지금 한국인까지 싸잡아서 욕하는 이유가 뭐임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92072,일베식 내불남로,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92073,팩트에 풀발하는거 너무 추한데,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92074,언제 풀발함 아무리 조선시대 석전이 미개해도 전근대 사회를21세기의 잣대로 까는것도 웃기기 그지없는거고 동시대에위생 문제를 겪는 나라는 조선만이 아니라 유럽도 포함되고심지어 동유럽은 20세기까지도 저 문제가 해결되지 못했어오려 이거랑 같은 잣대로 들이대면 20세기 초반까지영유아 살해풍습이 존재했던 일본이 훨씬 미개한데일본의 미비키 풍습은 딱 아랍의 명예살인두교도들의 과부 사띠 풍습이랑 동급이다물론 일본이 에도시대에 굉장 발전했다는건 인정하지만아무리 조선이 미개하네 어쩌네 해도 악습으로 따졌을때인명 살상의 풍습이 있는 나라보다 후달린 수준은 아님,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92075,너가 지금 풀발하는게 아니면 뭘까,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92076,세계 각 나라들 풍습을 나열하며 설명을 하려면필연적으로 지면이 길어질 수 밖에 없는건데단순 장문이라고 풀발했냐며 상대를 조롱하는 태도 자체가너 스스로 아무 논거도 없고 상대를 비아냥 거리는것 외에반박할 말이 없다고 인정하는것에 지나지 않음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92077,범죄자의 범행에 대해서 얘기하는데왜 선량한 한국 범죄자만 적냐고적을려면 다른 나라 범죄자 다 적으라는 격이네인정 좀 하고 살아라 너무 추하니깐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92078,아니 난 양비론이 아니라 세상에 부끄러운 역사가 없는국가는 없다는게 요지인데 어떻게든 답장너로 들어가는게어이가 없네 이런걸 인정하네 마네 거리는것 자체도 웃기고난 부정한적 한번도 없음 전근대사회를 이런걸로 까는것 자체가어불성설이라는거지 위생개념이 확립된것도 근대의 일인데원시인들한테 왜 비누 발명 못했냐고 욕하는게 말이 된다고 봄,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92079,그리고 조선이 까일만한 역사가 없는것도 아니고임진왜란때 선조가 정치적 이유 때문에 이순신을 박해하고병자호란때 끌려간 환향녀들을 남자들이 이혼하려고 한 과거도 있는데차라리 까려면 당대 조선 지배계층들의 이런 행동을 까야지왜 동시대 유럽에서도 고려한지 얼마 안된 위생문제가 나오냐 이 말이야물론 조선을 깔 수는 있고 당시의 비위생적인 환경을 언급될 수도 있지그런데 이걸 이런 뉘앙스로 언급하는 의도가 너무 뻔하잖아발전성도 없고 생산적이지도 못한 주제를 자꾸 언급하는것만 봐도단지 욕을 하기 위해서 꺼낸 구실에 지나지 않는데인정이고 자시고 이걸 왜 호응해줘야 하냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92080,와 진짜 너무 추한데,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92081,난 진지하게 너가 제일 추하게 보인다 전근대 사회에 현대식 위생개념 잣대를 들이대는것도 웃긴거고고대 바빌론 유적지 정도를 제외하면 전근대에 하수구 시설이 잘 완비된 문명은 드물었는데너는 조선인들보고 왜 하수구도 못 만드냐며 욕하는게 이치에 맞다고 보냐하다못해 노비제도나 환향녀 문제 같은 인권과 직접적으로 관련있는 부분에서 조선을 깐다면 수긍이라도 하겠는데물론 다른 나라들도 노예제는 존재했고 여성 인권 의식이 희박했다만이건 빼도박도 못하는 명백한 악습이라 자연주의적 오류가 통하지 않지이건 그냥 뭐 하나라도 까내리려고 궁색하게 명분을 만들고거기에 니가 원하는 답을 끼워 맞추는것에 지나지 않음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92082,전근대 시절에는 콜레라 원인도 몰랐는데 조선인들이 근대적인 위생개념을 가지고 있겠냐역사는 과거를 성찰하고 반성하며 되풀이하지 않기 위한 학문이지냉소적 쾌락주의에 빠져서 여흥으로 소비하라고 존재하는 학문이 아님당대에 우리가 무엇이 부족했고 무엇을 준비해야 하는지를 성찰해야지지금의 잣대로 전근대의 생활상을 재단하는건 애초에 말이 안됨,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92083,논리 좆발리고 개추하노 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92084,이새끼는 빡대갈 인증하네 ㅋㅋㅋㅋㅋㅋ가만 있으면 반이라도 가는데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92085,뭘 반을가 애미뒤진새끼야 ㅋㅋ느금마 똥지려놓은 팬티나 빨고오세요 씹년아 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92086,버러지새끼가 자존심은 있는데 배운게없어서 끝까지 논리 1도없이 추하네 추하다 이지랄만 하네 앵무새새끼도 아니고 그게 다 느그 부모가 노가다 십장인생이라 니가 교육을 개좆으로 배워서 그래 븅신 씹만한새끼야 걍 아는거 1도 없으면 제발 죽닥치고 아가리라도 처닫고 있어라 보는사람 속터지니까,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92087,얘 교양상식 많은 애임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92088,조선은 자국민 노예만듦 ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92089,인종 문화다른 노예랑 자국민 노예랑 비교ㄴㄴ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92090,와진짜로 개 짐승쓰레기만도못한 벌레 동물국가였네저기사는사람들은 미개원주토민 짐승그자체인데 사람이라볼수도없고 문명이라할수도없는듯,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92092,석전은 평소 못마땅한 놈 몰래 죽이기 딱 좋은 놀이네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92093,그러게 ㅋㅋㅋㅋ 뒷통수에다가 제대로 한방 먹이면 눈뜨면 저승일듯,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92094,와 씨발 저게 조선문화였냐나 초딩때 어떤 선생이 수업시간에 애들한테 웃기는 얘기 해준답시고일제시대때 일본인들이 똥딲는 문화가 있었는데 어떻게 했게 라고 하면서 저렇게 딲는다고 하면서 반애들 웃겼던 기억이 있는데그새끼 역사왜곡 오졌노 ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
92095,지랄한다 ㅋㅋ 저당시에 그럼 물티슈가 있냐 휴지가있냐 그래봤자 어차피 인도처럼 손으로 닦거나 나뭇잎으로 닦지 씨발아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
