,댓글,출처
58117,저기 버거킹 자주갔었는데 충격이다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58118,코로나 바이러스 때문에 장사 안되는데 임대료는 애미뒤지고 제정신이면 누가 장사함,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58119,니네동네 어디 중국,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58120,니네동네 대림동,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58121,솔직 자영업자 개새끼들 싸그리 쳐망해야함손님 쥐좆도 없는데 서비스 개좆같은 곳들 많다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58122,나도 그 생각임 혼모노만 살아남는게 사장이든 손님이든 좋지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58123,그런곳하고 대깨문달창자영업자만 망하면되지 나머지 죄없는 자영업자는 왜 망해야되냐 개씹새꺄,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58124,조옷까 나만 아니믄 돼이이이,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58125,그담 너가 될수있어 마음 곱게써,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58127,조까 습새야,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58128,네 다음 천민,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58129,네 이놈 왕후장상의 씨가 따로 있더냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58130,파리바게트는 사라지고 근처에 새로 생김,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58131,저거 없어지면서 사거리에 새로 생김옮긴건진 모르겠다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58132,이게 다 코로나 때문은 아니지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58133,대구 피쩨리아도 최근에 문닷음 장사 좃나잘됫슴,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58134,월세를 내려,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58135,강남역 공차 본점도 지난 달인가 폐점,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58136,골목안 작은 건물들은 공실 이미 넘친 상태,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58137,걍 시대가 변하는거지 틀딱씹새끼야 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58138,파바 옆으로 옮겼다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58139,1월 20일경 짱깨 칼차단하고마스크 해외반출 금지 때렸으면저거 다 안망했을 수도 있음반도 역사상 최악의 실책이라고 봄 ㅇㄱㄹㅇ아직도 편드는 새끼들은 진짜 개븅신 새끼들임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58140,문재인 개새끼는 내년에 정상으로 복귀시킨다는데나만 든거냐 ㅅㅂㅅㅂ일단 문재인이랑 김현미랑 이재명 3놈 진짜 죽이고 싶다추가하여 윤미향 조국 애미추도 죽이고 싶다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58141,헐 저 피자집 괜춘했는데 콜라 존나많이주고,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58142,콜라를 많이 줘 ㅋㅋㅋㅋ피자집 콜라는 무한리필이 국룰 아니냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58143,아니 여친이랑 하나씩 시켯는데 무슨 1리터짜리 잔에다 줌 ㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58144,자영업하는데작년이랑 분위기가 존나 다르다동네가 그냥 죽은것같음작년엔 축제분위기면올해는 전쟁끝난직후 느낌임날도 빨리어두워져서 퇴근도일찍함 헤헤,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58145,일단 코로나 타격이 너무큰게 문제겠지저런데는 월세 비싼거아녀 ㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58146,옮인거 아니라고 븅신아직영과 가맹 구분도 못하노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58147,ㅂ ㅅ이동네 토박이다 임마,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58148,너도 인증해야지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58149,너도 어디사는지 인증해봐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58150,그니깐 어디사냐고서초가 ㅎㅌㅊ면,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58151,이새끼 존나 어이없는 새끼네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58152,옮겼으면 후랭카드붙이지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58153,옮기진 않았겠지 그근처에 파바가 10개는 될껄 존나 많아서 하나 없어진거 아닐까 싶다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58154,파리바게트를 누가가노 요즘 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58155,그럼 어딜가노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58156,대가리가 깨져도 문제인꼴좋다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58157,근데 내가 피해본다는게 좆같음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58158,아즥 멀었쉅늬돠,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58159,저딴데 안가고 이태원 해방촌 같은곳에서 하고 조용한 음식점술집들 대박나고 있음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58160,으응 이태원 메인거리 말고 점점 뒤로 밀려가드라,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58161,거긴 테이블 개수가 적어서 두팀만 들어와도 북벅북적해보임 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58162,하긴 씨발 주차할곳도 없고 골목 차끌고 들어가는 것도 존나 들고 역세권도 아닌 달동네에 뚜벅충들 존나 들게 찾아가는게 한거냐ㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58163,버거킹 건너편 가시성 좋은 새건물로 옮겼어선동하지마,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58164,너야말로 선동하지마 반박사진가져와,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58165,저기 버커킹 햄버거는 안사고 안에 있는 화장실에 자주 갔었지 ㅎ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58166,버거킹 옆으로 옮겻다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58167,목좋은곳은 안망하지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58168,경제지표가 좋겟냐 좌빨식 선동은 무슨 지금 자영업자 다 뒤져가는거 에효 됏다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58169,신논현 바가킹 거리의 하이에나 대리기사들의 안식처였는데 없어져 버렸노ㅎ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58170,와 저기 피제리아 gt타워 뒤에있는 곳 아님저긴 친구들하고 맥주한잔 하러 가면 항상 사람 바글바글하더만 망할정도면 진짜 다른 자영업자는 운지 수준이겠다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58171,코로나 때문이라구욧 무슨 증거 잇나여,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58172,검사는 불기소처분 또는 타관송치를 한 때에는 피의자에게 즉시 그 취지를 통지하여아 한다제258조,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58173,와 다 갔덧덴데 ㅎㅎ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58174,커여웡 ㅋ ㅇㅂ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58175,헐씨발 그렇게 오래된곳이 망한거노 ㅎㄷㄷ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58176,상속재산 뺏아서 나누어 먹자고 김두관이 4억한도 상속법 낸다고 하데이 새끼들이 공산주의 만들고 서민들의 얄팍한 심리에 편승해서 표 얻고나라 망치려고 작정을 했어이제 아무도 열심 일해서 재산을 늘릴 노력을 할 사람 없다 진짜 부자들은 외국으로 이민 갈거고,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58177,지들이 만든 세상인데 뭘 신경 쓰지마 골아파,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58178,버거킹 저 자리 낮에도 그늘져있고 작고 ㅎㅌㅊ자리였음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58179,저런곳은 하루라도 장사가안되면바로 망하는 위치임임대료도 엄청나고,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58180,젠트리피케이션이랑 코로나 탓은 없고,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58181,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ강남대로에 왠 젠트리피케이션,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58182,저 버거킹 케이스 봐라 명백한 젠트리피케에션임비싸지는 임대료에 상권 성격이 바뀌면서 페스푸드 같은 상점이 못버티고 나가는,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58183,20년됐다잖아 뭔 젠트리피케이션 ㅋㅋ상권 다 죽었는데,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58184,젠트리피케이션은 예전에 조또없던곳이 붐이 일어나서 장사 잘되니 건물주가 내쫓고 지가 장사하려는거고,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58185,뭔 개소리야 건물주가 내쫓고 지가 장사를 하다니gentrificationdntrfkennounthe process whereby the character of a poor urban area is changed by wealthier people moving in improving housing and attracting new businesses often displacing current inhabitants in the process,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58186,우리나라의 예를 말한거야대표적으로 경리단길 같은,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58187,경리단길도 따지고 보면 임대료 높아지면서 못버티고 가게들 문 닫고 결국 그 지역이 다 망한거잖아 경제가 망한게 아니고,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58188,거기는 진짜 젠트리피케이션이고 강남대로랑 같냐고 임마 ㅉㅉ그리고 거기도 결국 경제폭망해서 지금 공멸했고,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58189,뭐 아무튼 문재인 탓이다 그런거냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58190,수원은 이상하게 공실이 없네인계동 맛집거리는 줄서서 먹는다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58191,월세가 그만큼 시장경제를 웃돌았다는 소리도 되지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58192,버거킹 옮겼다 개새이야ㅡㅡ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58193,이젠 일부빼고 다 그지새끼들임내년 시발 출근충 차례다 폭망각임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58194,기본적으로 인테리어는 그럴듯한데 맛이없음spc에서 맛있는빵 먹으려면 파리바게뜨 거르고 파리크라상을 가야함,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58195,부산 가서 현지 브랜드 옵스라는데 가보니까 가격은 좀 비싼데 맛은 참 좋더라 파리바게뜨는 쓰레기임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58196,프렌차이즈 빵 싼맛에 먹는거 아니냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58197,상가 공실률 보면 답나온다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58198,내가 보기엔 부동산있는 집 말고는 다 씹창난거같은데 다들 아직 살만한가 보드라솔직 살기 들면 먼저 야구 빠따들고 문가놈 대가리 깨러 너도나도 달려가는게 정상인데,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58199,ㄴㄴ 현실적으로 빠따들고 문재앙대가리 깰 수 있는놈 조선천지에 엄서그럼 시위라도 할까 시위도 먹고 살만해야 할 수 있다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58200,문재인대통령님 때문이 아니라 코로나19때문입니다 선동좀 하지마시죠그전 임기동안 전혀문제없었음경제문제는 이명박근혜때부터 있었고,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
